problem_ID,problem_set_ID,question,kind,filename,q_len
391,23,"Given $f(x)=3x^2+7x-20$ and $g(x)=x-2$, state the quotient and remainder of $\displaystyle \frac{f(x)}{g(x)}$, in the form $\displaystyle q(x)+ \frac{r(x)}{g(x)}$. \\[4in] %Alg2 Regents Jan2017

",question,0531Alg2_PreExam-final.tex,195
392,23,"Determine if $x-5$ is a factor of $2x^3-4x^2-7x-10$. Explain your answer. %Jun2016 Regents FR

",question,0531Alg2_PreExam-final.tex,95
393,23,"\newpage

",newpage,0531Alg2_PreExam-final.tex,10
394,23,"The function below models the average price of gas in a small town since January 1st.
\[G(t)=-0.0049t^4 + 0.0923t^3 - 0.56t^2 +1.166t+3.23 \text{, where } 0 \leq t \leq 10.\]
If $G(t)$ is the average price of gas in dollars and $t$ represents the number of months since January 1st, the absolute maximum $G(t)$ reaches over the given domain is about what value, to the nearest cent? \\[3in]%Alg2 Regents Jan2018

",question,0531Alg2_PreExam-final.tex,413
395,23,"A rabbit population doubles every 4 weeks. There are currently five rabbits in a restricted area. If $t$ represents the time, in weeks, and $P(t)$ is the population of rabbits with respect to time, about how many rabbits will there be in 98 days? %Alg2 Regents Jan2017 

",question,0531Alg2_PreExam-final.tex,271
396,23,"\newpage

",newpage,0531Alg2_PreExam-final.tex,10
397,23,"Researchers in a local area found that the population of rabbits with an initial population of 20 grew continuously at the rate of 5\% per month. The fox population had an initial value of 30 and grew continuously at the rate of 3\% per month.\\*[5pt]
Find, to the \emph{nearest tenth of a month}, how long it takes for these populations to be equal. \\[3in] %Alg2 Regents Jan2018

",question,0531Alg2_PreExam-final.tex,382
398,23,"In New York State, the minimum wage has grown exponentially. In 1966, the minimum wage was \$1.25 an hour and in 2015, it was \$8.75. Algebraically determine the rate of growth to the \emph{nearest percent}.

",question,0531Alg2_PreExam-final.tex,209
399,23,"\newpage

",newpage,0531Alg2_PreExam-final.tex,10
400,23,"Jim is looking to buy a vacation home for \$172,600 near his favorite southern beach. The formula to compute a mortgage payment, $M$, is $\displaystyle M=P \cdot \frac{r(1+r)^N}{(1+r)^N-1}$ where $P$ is the principal amount of the loan, $r$ is the monthly interest rate, and $N$ is the number of monthly payments. Jim’s bank offers a monthly interest rate of 0.305\% for a 15-year mortgage.\\*[5pt]
With no down payment, determine Jim’s mortgage payment, rounded to the nearest dollar.\\*[3in]
Algebraically determine and state the down payment, rounded to the \emph{nearest dollar}, that Jim needs to make in order for his mortgage payment to be \$1100.
 %Alg2 Regents Jun2017 multiple choice


",question,0531Alg2_PreExam-final.tex,696
401,23,"\newpage

",newpage,0531Alg2_PreExam-final.tex,10
402,23,"Graph $y=400(.85)^{2x}-6$ on the set of axes below.
\begin{center}
    \begin{tikzpicture}
    \draw[step=0.25in,gray,very thin] (0,0) grid (12.7,12.7);
    \draw[thick,->] (0,0) -- (13,0); node[anchor=north west] {x};
    \draw[thick,->] (0,0) -- (0,13); node[anchor=south east] {y};
    \foreach \x in {1.27} \draw (\x cm,3pt) -- (\x cm,-3pt) node[anchor=north] {$1$};
    \foreach \x in {12.7} \draw (\x cm,3pt) -- (\x cm,-3pt) node[anchor=north] {10};
    \foreach \y in {3.2} \draw (3pt,\y cm) -- (-3pt,\y cm) node[anchor=east] {100};
    \foreach \y in {12.7} \draw (3pt,\y cm) -- (-3pt,\y cm) node[anchor=east] {400};
    \end{tikzpicture}
\end{center} %Alg2 Regents Jun2017

",question,0531Alg2_PreExam-final.tex,683
403,23,"\newpage

",newpage,0531Alg2_PreExam-final.tex,10
404,23,"The value of a certain small passenger car based on its use in years is modeled by $V(t) =28482.698(0.684)^t$, where $V(t)$ is the value in dollars and $t$ is the time in years. Zach had to take out a loan to purchase the small passenger car. The function $Z(t)=22151.327(0.778)^t$, where $Z(t)$ is measured in dollars, and $t$ is the time in years, models the unpaid amount of Zach’s loan over time.\\*[10pt]
Graph $V(t)$ and $Z(t)$ over the interval $0 \leq t \leq 5$, on the set of axes below.
\begin{center}
    \begin{tikzpicture}
    \draw[step=0.25in,gray,very thin] (0,0) grid (12.7,12.7);
    \draw[thick,->] (0,0) -- (13,0);% node[anchor=north west] {x};
    \draw[thick,->] (0,0) -- (0,13);% node[anchor=south east] {y};
    \end{tikzpicture}
\end{center}
State when $V(t)=Z(t)$, to the \emph{nearest hundredth}, and interpret its meaning in the context of the problem.\\*[10pt]

",question,0531Alg2_PreExam-final.tex,891
405,23,"\newpage
",newpage,0531Alg2_PreExam-final.tex,9
406,23,"The zeros for $f(x)=x^4-4x^3-9x^2+36x$ are
\begin{enumerate}
    \item $\{0, \pm 3, 4 \}$
    \item $\{0, 3, 4 \}$
    \item $\{0, \pm 3, -4 \}$
    \item $\{0, 3,4 \}$
\end{enumerate} %Alg2 Regents Jun2016

",question,0531Alg2_PreExam-final.tex,208
407,23,"Which graph has the following characteristics?
\begin{itemize}
\item three real zeros
\item as $x \rightarrow - \infty$, $f(x) \rightarrow - \infty$
\item as $x \rightarrow \infty$, $f(x) \rightarrow \infty$
\end{itemize}
\begin{figure}[!ht]
    \centering
    \includegraphics[width=0.75\textwidth]{cubic-graphs.pdf}
\end{figure} %Alg2 Regents Jun2016

",question,0531Alg2_PreExam-final.tex,354
408,23,"\newpage
",newpage,0531Alg2_PreExam-final.tex,9
409,23,"The graph of the function $p(x)$ is sketched below.
\begin{center}
    \begin{tikzpicture}[scale=2.54/4]
    \draw[thick,<->] (-4.5,0) -- (5.5,0) node[anchor=north west] {\textbf{x}};
    \draw[thick,<->] (0,-3.5) -- (0,7.5) node[anchor=south east] {\textbf{p(x)}};
    \foreach \x in {-1, 1} \draw (\x cm,5pt) -- (\x cm,-5pt) node[anchor=north] {$\x$};
    \foreach \x in {-4,-3,-2, 2, 3, 4} \draw (\x cm,5pt) -- (\x cm,-5pt) node[anchor=north] {};
    %\foreach \y in {5} \draw (1pt,\y cm) -- (-1pt,\y cm) node[anchor=east] {50}; %{$\y$};
    \tkzInit[xmin=-5,xmax=5,ymin=-3,ymax=7,ystep=1]   
    \tkzFct[color=black,very thick,<->,domain = -3.2:4] {0.2*(x*x-9)*(x-2)};
    \end{tikzpicture}
\end{center}
Which equation could represent $p(x)$?
\begin{enumerate}
    \item $p(x)=(x^2- 9)(x-2)$
    \item $p(x)=x^3 -2x^2+ 9x+18$
    \item $p(x)=(x^2+ 9)(x-2)$
    \item $p(x)=x^3 +2x^2- 9x-18$
\end{enumerate} %Alg2 Regents Jun2017 multiple choice

",question,0531Alg2_PreExam-final.tex,950
410,23,"When $g(x)$ is divided by $x+4$, the remainder is 0. Given $g(x)= x^4+3x^3-6x^2-6x+8$, which conclusion about $g(x)$ is true?
\begin{enumerate}
    \item $g(4)=0$
    \item $g(-4)=0$
    \item $x-4$ is a factor of $g(x)$.
    \item No conclusion can be made regarding $g(x)$.
\end{enumerate} %Alg2 Regents Jan2017 multiple choice

",question,0531Alg2_PreExam-final.tex,331
411,23,"The expression $\displaystyle \left( \frac{m^2}{m^\frac{1}{3}}\right)^{-\frac{1}{2}}$ is equivalent to 
\begin{enumerate}
    \item $-\sqrt[6]{m^5}$
    \item $\displaystyle \frac{1}{\sqrt[6]{m^5}}$
    \item $-m \sqrt[5]{m}$
    \item $\displaystyle \frac{1}{m \sqrt[5]{m}}$
\end{enumerate} %Alg2 Regents Jan2017 multiple choice


",question,0531Alg2_PreExam-final.tex,332
412,24,"Given a loan or investment there are certain values to substitute into one of three formulas. Assume\\[5pt]
\quad Principal amount invested, $P_0= \$1,000$\\[5pt]
\quad Interest rate, $r=5\% = 0.05$\\[5pt]
\quad Time, $t=5$ years \\[5pt]
\quad Compounding periods per year, $n=12$\\[15pt]
For each interest rate convention below, first write the formula, then substitute the values, finally, write down the final balance (use your calculator). 

\begin{enumerate}
    \item Continuous interest \\[1.25in]
    \item Monthly compounded interest \\[1.5in]
\end{enumerate}

",question,0601Alg2_Exam-final.tex,570
413,24,"Explain how $\displaystyle \left(2^{\frac{1}{5}} \right)^3$ can be written as the equivalent radical expression $\sqrt[5]8$. %Alg2 Regents Aug2016


",question,0601Alg2_Exam-final.tex,149
414,24,"\newpage
",newpage,0601Alg2_Exam-final.tex,9
415,24,"For each polynomial graph, state 
\begin{enumerate}
\item its degree,
\item how many distinct zeros it has, and
\item the sign of its leading coefficient.
\end{enumerate}

    \begin{tikzpicture}[scale=2/4]
    %\draw[step=1cm,gray,very thin] (-7,-7) grid (7,7);
    \draw[thick,<->] (-7.5,0) -- (7.5,0) node[anchor=north west] {\textbf{x}};
    \draw[thick,<->] (0,-7.5) -- (0,7.5) node[anchor=south east] {\textbf{y}};
    %\foreach \x in {-6, -4, -2, 2, 4, 6} \draw (\x cm,1pt) -- (\x cm,-1pt) node[anchor=north] {$\x$};
    %\foreach \y in {5} \draw (1pt,\y cm) -- (-1pt,\y cm) node[anchor=east] {50}; %{$\y$};
    \tkzInit[xmin=-6,xmax=6,ymin=-7,ymax=7,ystep=1]   
    \tkzFct[color=black,thick,<->,domain = -3.3:5.2] {0.05*(x*x*x*x-3*x*x*x-9*x*x+10*x+20)};
    \end{tikzpicture}
    \begin{tikzpicture}[scale=2/4]
    %\draw[step=1cm,gray,very thin] (-7,-7) grid (7,7);
    \draw[thick,<->] (-7.5,0) -- (7.5,0) node[anchor=north west] {\textbf{x}};
    \draw[thick,<->] (0,-7.5) -- (0,7.5) node[anchor=south east] {\textbf{y}};
    %\foreach \x in {-6, -4, -2, 2, 4, 6} \draw (\x cm,1pt) -- (\x cm,-1pt) node[anchor=north] {$\x$};
    %\foreach \y in {5} \draw (1pt,\y cm) -- (-1pt,\y cm) node[anchor=east] {50}; %{$\y$};
    \tkzInit[xmin=-6,xmax=6,ymin=-7,ymax=7,ystep=1]   
    \tkzFct[color=black,thick,<->,domain = -4.3:5.2] {-0.1*(x+3)*(x)*(x-4)};
    \end{tikzpicture}
\\[30pt]
    \begin{tikzpicture}[scale=2/4]
    %\draw[step=1cm,gray,very thin] (-7,-7) grid (7,7);
    \draw[thick,<->] (-7.5,0) -- (7.5,0) node[anchor=north west] {\textbf{x}};
    \draw[thick,<->] (0,-7.5) -- (0,7.5) node[anchor=south east] {\textbf{y}};
    %\foreach \x in {-6, -4, -2, 2, 4, 6} \draw (\x cm,1pt) -- (\x cm,-1pt) node[anchor=north] {$\x$};
    %\foreach \y in {5} \draw (1pt,\y cm) -- (-1pt,\y cm) node[anchor=east] {50}; %{$\y$};
    \tkzInit[xmin=-6,xmax=6,ymin=-7,ymax=7,ystep=1]   
    \tkzFct[color=black,thick,<->,domain = -5.3:4.2] {-0.05*(x+5)*(x+3)*(x-1)*(x-4)};
    \end{tikzpicture}
    \begin{tikzpicture}[scale=2/4]
    %\draw[step=1cm,gray,very thin] (-7,-7) grid (7,7);
    \draw[thick,<->] (-7.5,0) -- (7.5,0) node[anchor=north west] {\textbf{x}};
    \draw[thick,<->] (0,-7.5) -- (0,7.5) node[anchor=south east] {\textbf{y}};
    %\foreach \x in {-6, -4, -2, 2, 4, 6} \draw (\x cm,1pt) -- (\x cm,-1pt) node[anchor=north] {$\x$};
    %\foreach \y in {5} \draw (1pt,\y cm) -- (-1pt,\y cm) node[anchor=east] {50}; %{$\y$};
    \tkzInit[xmin=-6,xmax=6,ymin=-7,ymax=7,ystep=1]   
    \tkzFct[color=black,thick,<->,domain = -1.3:5.2] {-0.5*(x-2)*(x-2)};
    \end{tikzpicture}


",question,0601Alg2_Exam-final.tex,2592
416,24,"\newpage

",newpage,0601Alg2_Exam-final.tex,10
417,24,"\subsubsection*{\textnormal{This section open note. Answer in pen. Show work. Graph carefully using pencil.}}


",section,0601Alg2_Exam-final.tex,112
418,24,"Write $\sqrt[4]x \cdot \sqrt{x}$ as a single term with a rational exponent. %Alg2 Regents Jun2017
\\*[1.75in]


",question,0601Alg2_Exam-final.tex,112
419,24,"Given $i$ is the imaginary unit, $(3-zi)^2$ in simplest form is what? \\[2.5in]%Alg2 Regents Jun2016

",question,0601Alg2_Exam-final.tex,102
420,24,"What is the expression $2ai^3(xi-3)$ is equivalent to?  %Alg2 Regents Jun2017 multiple choice


",question,0601Alg2_Exam-final.tex,96
421,24,"\newpage
",newpage,0601Alg2_Exam-final.tex,9
422,24,"Sketch a graph of a cubic polynomial with the following characteristics:
\begin{itemize}
\item three positive, real zeros
\item as $x \rightarrow + \infty$, $f(x) \rightarrow + \infty$
\item as $x \rightarrow - \infty$, $f(x) \rightarrow - \infty$
\end{itemize}
\begin{center}
    \begin{tikzpicture}[scale=2/4]
    \draw[thick,<->] (-7.5,0) -- (7.5,0) node[anchor=north west] {\textbf{x}};
    \draw[thick,<->] (0,-7.5) -- (0,7.5) node[anchor=south east] {\textbf{y}};
    \end{tikzpicture}
\end{center} %Alg2 Regents Jun2016 MC

",question,0601Alg2_Exam-final.tex,531
423,24,"Given: $f(x)=3x^2- x + 2$ and $g(x)=3x+7$\\*[5pt]
Express $2 \bullet g(x) - f(x)$ as a polynomial in standard form. \\[3in] %Alg2 Regents Jan2018

",question,0601Alg2_Exam-final.tex,147
424,24,"\newpage
",newpage,0601Alg2_Exam-final.tex,9
425,24,"Find algebraically the zeros for  $g(x)=x^3+x^2-4x-4$.\\*[2in]
On the set of axes below, graph $y=g(x)$.
\begin{center}
    \begin{tikzpicture}[scale=2.54/4]
    \draw[step=1cm,gray,very thin] (-10,-10) grid (10,10);
    \draw[thick,<->] (-10.5,0) -- (10.5,0) node[anchor=north west] {\textbf{x}};
    \draw[thick,<->] (0,-10.5) -- (0,10.5) node[anchor=south east] {\textbf{y}};
    %\foreach \x in {-6, -4, -2, 2, 4, 6} \draw (\x cm,1pt) -- (\x cm,-1pt) node[anchor=north] {$\x$};
    %\foreach \y in {5} \draw (1pt,\y cm) -- (-1pt,\y cm) node[anchor=east] {50};
    %\foreach \y in {-5} \draw (1pt,\y cm) -- (-1pt,\y cm) node[anchor=east] {-50};    \tkzInit[xmin=-5,xmax=5,ymin=-7,ymax=7,ystep=1]
%    \tkzFct[color=black,thick,<->,domain = -3.4:7] {0.1*(x*x-4)*(x-5)};
    \end{tikzpicture}
\end{center} %Alg2 Regents Aug2016



",question,0601Alg2_Exam-final.tex,832
426,24,"\newpage
",newpage,0601Alg2_Exam-final.tex,9
427,24,"Using long division, find the quotient and remainder of $\displaystyle \frac{f(x)}{g(x)}$, where $f(x)=3x^2+7x-20$ and $g(x)=x+3$. \\[3in] %Alg2 Regents Jan2017


",question,0601Alg2_Exam-final.tex,163
428,24,"Researchers in a local area found that the population of rabbits with an initial population of 25 grew continuously at the rate of 4\% per month. The fox population had an initial value of 35 and grew continuously at the rate of 2\% per month.\\*[5pt]
Find, to the \emph{nearest tenth of a month}, how long it takes for these populations to be equal. \\[3in] %Alg2 Regents Jan2018

",question,0601Alg2_Exam-final.tex,382
429,24,"\newpage

",newpage,0601Alg2_Exam-final.tex,10
430,24,"Jim is looking to buy a vacation home for \$165,000 near his favorite southern beach. The formula to compute a mortgage payment, $M$, is $\displaystyle M=P \cdot \frac{r(1+r)^N}{(1+r)^N-1}$ where $P$ is the principal amount of the loan, $r$ is the monthly interest rate, and $N$ is the number of monthly payments. Jim’s bank offers a monthly interest rate of 0.5\% for a 15-year mortgage.\\*[5pt]
With no down payment, determine Jim’s mortgage payment, rounded to the nearest dollar.\\*[3in]
Algebraically determine and state the down payment, rounded to the \emph{nearest dollar}, that Jim needs to make in order for his mortgage payment to be \$1250.
 %Alg2 Regents Jun2017 multiple choice


",question,0601Alg2_Exam-final.tex,694
431,24,"\newpage

",newpage,0601Alg2_Exam-final.tex,10
432,24,"Graph $y=85(1.15)^{0.75x}+25$ on the set of axes below.
\begin{center}
    \begin{tikzpicture}
    \draw[step=0.25in,gray,very thin] (0,0) grid (12.7,12.7);
    \draw[thick,->] (0,0) -- (13,0); node[anchor=north west] {x};
    \draw[thick,->] (0,0) -- (0,13); node[anchor=south east] {y};
    \foreach \x in {1.27} \draw (\x cm,3pt) -- (\x cm,-3pt) node[anchor=north] {$1$};
    \foreach \x in {12.7} \draw (\x cm,3pt) -- (\x cm,-3pt) node[anchor=north] {10};
    \foreach \y in {3.2} \draw (3pt,\y cm) -- (-3pt,\y cm) node[anchor=east] {100};
    \foreach \y in {12.7} \draw (3pt,\y cm) -- (-3pt,\y cm) node[anchor=east] {400};
    \end{tikzpicture}
\end{center} %Alg2 Regents Jun2017

",question,0601Alg2_Exam-final.tex,687
433,24,"\newpage

",newpage,0601Alg2_Exam-final.tex,10
434,24,"\newpage
",newpage,0601Alg2_Exam-final.tex,9
435,24,"The zeros for $f(x)=x^4+4x^3-9x^2-36x$ are
\begin{enumerate}
    \item $\{0, \pm 3, 4 \}$
    \item $\{0, 3, 4 \}$
    \item $\{0, \pm 3, -4 \}$
    \item $\{0, 3,4 \}$
\end{enumerate} %Alg2 Regents Jun2016

",question,0601Alg2_Exam-final.tex,208
436,24,"Which graph has the following characteristics?
\begin{itemize}
\item three real zeros
\item as $x \rightarrow - \infty$, $f(x) \rightarrow - \infty$
\item as $x \rightarrow \infty$, $f(x) \rightarrow - \infty$
\end{itemize}
\begin{figure}[!ht]
    \centering
    \includegraphics[width=0.75\textwidth]{cubic-graphs.pdf}
\end{figure} %Alg2 Regents Jun2016

",question,0601Alg2_Exam-final.tex,356
437,24,"\newpage
",newpage,0601Alg2_Exam-final.tex,9
438,24,"The graph of the function $p(x)$ is sketched below.
\begin{center}
    \begin{tikzpicture}[scale=2.54/4]
    \draw[thick,<->] (-4.5,0) -- (5.5,0) node[anchor=north west] {\textbf{x}};
    \draw[thick,<->] (0,-6.5) -- (0,3.5) node[anchor=south east] {\textbf{p(x)}};
    \foreach \x in {-1, 1} \draw (\x cm,5pt) -- (\x cm,-5pt) node[anchor=north] {$\x$};
    \foreach \x in {-4,-3,-2, 2, 3, 4} \draw (\x cm,5pt) -- (\x cm,-5pt) node[anchor=north] {};
    %\foreach \y in {5} \draw (1pt,\y cm) -- (-1pt,\y cm) node[anchor=east] {50}; %{$\y$};
    \tkzInit[xmin=-5,xmax=5,ymin=-6,ymax=3,ystep=1]   
    \tkzFct[color=black,very thick,<->,domain = -3.2:4] {-0.2*(x*x-9)*(x-2)};
    \end{tikzpicture}
\end{center}
Which equation could represent $p(x)$?
\begin{enumerate}
    \item $p(x)=(x^2+ 9)(x-2)$
    \item $p(x)=x^3 -2x^2+ 9x+18$
    \item $p(x)=(x^2- 9)(x-2)$
    \item $p(x)=x^3 +2x^2- 9x-18$
\end{enumerate} %Alg2 Regents Jun2017 multiple choice

",question,0601Alg2_Exam-final.tex,951
